0.09;0.09;0.091;0.091;0.088;0.088;0.086;0.086;0.131;0.131;0.089;0.089;0.093;0.093;0.09;0.09;0.089;0.089;0.089;0.089;0.091;0.091;0.089;0.089;0.143;0.143;0.137;0.137;0.092;0.092;0.089;0.089;0.118;0.118;0.074;0.074;0.088;0.088;0.083;0.083;0.043;0.043;0.045;0.045;0.046;0.046;0.044;0.044;0.046;0.046;0.06;0.06;0.074;0.074;0.097;0.097;0.061;0.061;0.044;0.044;0.351;0.351;0.418;0.418;0.334;0.334;0.066;0.066;0.057;0.057;0.13;0.13;0.119;0.119;0.118;0.118;0.121;0.121;0.123;0.123;0.117;0.117;0.117;0.117;0.114;0.114;0.121;0.121;0.148;0.148;0.181;0.181;0.077;0.077;0.046;0.046
0.048;0.048;0.049;0.049;0.044;0.044;0.045;0.045;0.065;0.065;0.075;0.075;0.075;0.075;0.096;0.096;0.068;0.068;0.068;0.068;0.042;0.042;0.03;0.03;0.04;0.04;0.048;0.048;0.123;0.123;0.267;0.267;0.043;0.043;0.04;0.04;0.041;0.041;0.045;0.045;0.072;0.072;0.07;0.07;0.045;0.045;0.046;0.046;0.041;0.041;0.042;0.042;0.042;0.042;0.05;0.05;0.047;0.047;0.045;0.045;0.047;0.047;0.048;0.048;0.101;0.101;0.046;0.046;0.102;0.102;0.147;0.147;0.112;0.112;0.107;0.107;0.112;0.112;0.143;0.143;0.146;0.146;0.167;0.167;0.154;0.154;0.138;0.138;0.173;0.173;0.216;0.216;0.141;0.141;0.059;0.059
0.069;0.069;0.046;0.046;0.052;0.052;0.05;0.05;0.075;0.075;0.05;0.05;0.05;0.05;0.05;0.05;0.073;0.073;0.05;0.05;0.049;0.049;0.045;0.045;0.063;0.063;0.048;0.048;0.044;0.044;0.103;0.103;0.076;0.076;0.045;0.045;0.048;0.048;0.049;0.049;0.083;0.083;0.11;0.11;0.077;0.077;0.046;0.046;0.051;0.051;0.059;0.059;0.368;0.368;0.34;0.34;0.319;0.319;0.23;0.23;0.161;0.161;0.121;0.121;0.127;0.127;0.137;0.137;0.117;0.117;0.123;0.123;0.116;0.116;0.119;0.119;0.119;0.119;0.122;0.122;0.122;0.122;0.111;0.111;0.116;0.116;0.163;0.163;0.049;0.049;0.05;0.05;0.052;0.052;0.049;0.049
0.048;0.048;0.048;0.048;0.067;0.067;0.088;0.088;0.097;0.097;0.058;0.058;0.069;0.069;0.049;0.049;0.044;0.044;0.033;0.033;0.044;0.044;0.049;0.049;0.048;0.048;0.032;0.032;0.12;0.12;0.116;0.116;0.057;0.057;0.077;0.077;0.124;0.124;0.09;0.09;0.072;0.072;0.091;0.091;0.086;0.086;0.051;0.051;0.051;0.051;0.046;0.046;0.066;0.066;0.065;0.065;0.064;0.064;0.062;0.062;0.099;0.099;0.121;0.121;0.145;0.145;0.151;0.151;0.17;0.17;0.157;0.157;0.157;0.157;0.11;0.11;0.114;0.114;0.117;0.117;0.109;0.109;0.169;0.169;0.178;0.178;0.136;0.136;0.13;0.13;0.133;0.133;0.215;0.215;0.063;0.063
0.051;0.051;0.052;0.052;0.049;0.049;0.045;0.045;0.066;0.066;0.069;0.069;0.046;0.046;0.063;0.063;0.045;0.045;0.045;0.045;0.052;0.052;0.075;0.075;0.102;0.102;0.078;0.078;0.038;0.038;0.146;0.146;0.042;0.042;0.085;0.085;0.055;0.055;0.049;0.049;0.046;0.046;0.047;0.047;0.046;0.046;0.047;0.047;0.046;0.046;0.049;0.049;0.047;0.047;0.048;0.048;0.064;0.064;0.049;0.049;0.109;0.109;0.11;0.11;0.113;0.113;0.118;0.118;0.12;0.12;0.122;0.122;0.117;0.117;0.118;0.118;0.113;0.113;0.142;0.142;0.171;0.171;0.138;0.138;0.118;0.118;0.117;0.117;0.14;0.14;0.132;0.132;0.046;0.046;0.047;0.047
0.047;0.047;0.046;0.046;0.066;0.066;0.046;0.046;0.061;0.061;0.108;0.108;0.044;0.044;0.041;0.041;0.038;0.038;0.038;0.038;0.042;0.042;0.045;0.045;0.045;0.045;0.045;0.045;0.118;0.118;0.16;0.16;0.088;0.088;0.052;0.052;0.195;0.195;0.087;0.087;0.05;0.05;0.067;0.067;0.087;0.087;0.088;0.088;0.055;0.055;0.068;0.068;0.061;0.061;0.048;0.048;0.055;0.055;0.124;0.124;0.126;0.126;0.115;0.115;0.123;0.123;0.123;0.123;0.539;0.539;0.131;0.131;0.119;0.119;0.116;0.116;0.121;0.121;0.119;0.119;0.126;0.126;0.119;0.119;0.119;0.119;0.154;0.154;0.128;0.128;0.139;0.139;0.151;0.151;0.14;0.14
0.082;0.082;0.046;0.046;0.046;0.046;0.048;0.048;0.048;0.048;0.048;0.048;0.052;0.052;0.072;0.072;0.069;0.069;0.046;0.046;0.046;0.046;0.145;0.145;0.097;0.097;0.107;0.107;0.107;0.107;0.076;0.076;0.041;0.041;0.042;0.042;0.044;0.044;0.056;0.056;0.047;0.047;0.051;0.051;0.05;0.05;0.055;0.055;0.06;0.06;0.065;0.065;0.075;0.075;0.098;0.098;0.084;0.084;0.157;0.157;0.065;0.065;0.086;0.086;0.116;0.116;0.112;0.112;0.127;0.127;0.13;0.13;0.116;0.116;0.116;0.116;0.117;0.117;0.119;0.119;0.119;0.119;0.111;0.111;0.169;0.169;0.129;0.129;0.142;0.142;0.145;0.145;0.119;0.119;0.154;0.154
0.078;0.078;0.051;0.051;0.048;0.048;0.05;0.05;0.076;0.076;0.108;0.108;0.07;0.07;0.044;0.044;0.042;0.042;0.041;0.041;0.048;0.048;0.052;0.052;0.05;0.05;0.038;0.038;0.116;0.116;0.068;0.068;0.058;0.058;0.08;0.08;0.05;0.05;0.05;0.05;0.049;0.049;0.048;0.048;0.048;0.048;0.048;0.048;0.05;0.05;0.053;0.053;0.051;0.051;0.053;0.053;0.065;0.065;0.496;0.496;0.483;0.483;0.125;0.125;0.135;0.135;0.164;0.164;0.159;0.159;0.148;0.148;0.123;0.123;0.128;0.128;0.121;0.121;0.126;0.126;0.138;0.138;0.123;0.123;0.12;0.12;0.122;0.122;0.124;0.124;0.142;0.142;0.163;0.163;0.046;0.046
0.047;0.047;0.065;0.065;0.056;0.056;0.055;0.055;0.043;0.043;0.042;0.042;0.043;0.043;0.04;0.04;0.043;0.043;0.045;0.045;0.045;0.045;0.047;0.047;0.055;0.055;0.074;0.074;0.1;0.1;0.066;0.066;0.149;0.149;0.08;0.08;0.049;0.049;0.046;0.046;0.046;0.046;0.047;0.047;0.045;0.045;0.051;0.051;0.05;0.05;0.051;0.051;0.051;0.051;0.051;0.051;0.05;0.05;0.053;0.053;0.051;0.051;0.053;0.053;0.462;0.462;0.131;0.131;0.122;0.122;0.126;0.126;0.125;0.125;0.118;0.118;0.134;0.134;0.149;0.149;0.209;0.209;0.158;0.158;0.119;0.119;0.115;0.115;0.17;0.17;0.241;0.241;0.097;0.097;0.05;0.05
0.046;0.046;0.063;0.063;0.05;0.05;0.048;0.048;0.046;0.046;0.045;0.045;0.047;0.047;0.045;0.045;0.045;0.045;0.045;0.045;0.044;0.044;0.115;0.115;0.07;0.07;0.07;0.07;0.039;0.039;0.257;0.257;0.055;0.055;0.045;0.045;1.222;1.222;1.1059999;1.1059999;1.181;1.181;1.251;1.251;1.2539999;1.2539999;0.105;0.105;0.054;0.054;0.067;0.067;0.061;0.061;0.048;0.048;0.055;0.055;0.054;0.054;0.054;0.054;0.058;0.058;0.052;0.052;0.058;0.058;0.1;0.1;0.054;0.054;0.048;0.048;0.111;0.111;0.12;0.12;0.117;0.117;0.121;0.121;0.123;0.123;0.116;0.116;0.114;0.114;0.112;0.112;0.07;0.07;0.049;0.049;0.044;0.044
