2.494;1.677;1.52;2.0139999;1.816;2.263;0.927;0.353;1.067;0.414;0.402;0.901;0.28;1.125;0.255;0.344;1.679;2.2360001;2.3310001;2.1059999;1.9069999;1.881;1.983;2.1600001;0.85;3.2190001;2.7750001;2.5669999;2.339;2.4400001;1.499;1.386;0.437;0.25;1.15;0.268;1.493;0.799;1.0549999;2.2119999;1.27;2.3629999;2.1659999;2.951;2.096;1.809;2.164;1.949
1.704;2.451;1.492;1.4910001;2.3789999;1.357;1.272;1.49;0.187;0.427;0.761;0.192;0.534;0.642;0.167;0.879;0.435;1.257;2.2950001;2.5910001;2.319;0.889;2.329;1.0369999;2.4579999;2.796;2.7260001;2.098;2.27;2.5009999;3.003;0.525;0.802;0.772;0.562;0.954;0.364;1.085;0.456;1.811;1.549;2.8740001;3.0699999;2.7060001;1.969;2.5680001;1.816;1.859
2.4119999;2.059;1.876;2.5320001;2.2;1.846;2.3640001;1.552;0.318;0.893;0.281;0.246;0.896;0.22;0.254;0.659;0.75;0.236;0.249;0.748;0.329;0.378;2.099;1.212;0.897;2.303;2.1289999;0.67;0.778;1.079;1.802;2.4219999;0.524;0.982;1.232;0.75;1.3380001;0.74;1.307;0.84;2.5510001;2.2850001;3.122;2.846;2.5339999;3.016;2.5150001;3.0309999
2.4890001;2.3659999;2.5239999;1.979;2.24;1.026;0.328;0.3;0.762;0.504;0.388;0.307;0.828;0.312;0.308;0.887;0.382;0.311;0.803;0.813;0.555;0.968;2.0469999;1.925;1.346;0.258;1.149;0.252;0.955;0.406;0.284;0.85;0.317;0.91;0.383;1.313;0.797;1.148;0.975;1.4349999;1.607;1.747;2.609;2.4960001;2.2650001;2.073;2.6289999;2.3670001
2.404;2.773;1.99;1.982;2.296;2.3829999;0.92;0.395;0.855;0.365;0.295;0.262;0.893;0.289;0.292;0.786;0.339;2.188;2.3800001;2.415;0.825;3.3499999;2.9690001;1.831;1.977;3.5639999;1.135;2.0940001;1.869;2.063;1.988;2.1500001;1.641;2.296;0.867;1.546;0.699;1.942;1.636;1.964;1.266;2.3629999;1.658;3.161;2.4419999;2.3729999;2.6819999;2.6730001
2.3559999;2.598;2.029;1.65;1.1950001;0.881;0.236;0.221;0.769;0.352;0.248;0.219;0.763;0.246;0.249;0.447;0.53;1.98;1.312;2.1819999;2.0910001;0.84;1.775;0.942;1.5549999;2.0669999;2.1930001;1.2029999;1.347;1.702;1.522;1.745;0.416;1.0829999;0.373;0.841;0.627;0.382;1.0880001;0.973;2.164;2.813;2.335;3.1199999;1.9680001;2.3280001;1.761;1.944
2.0420001;1.732;1.768;1.561;1.575;0.833;0.545;0.335;0.369;0.956;0.286;0.307;0.331;0.903;0.354;0.328;0.834;1.679;1.307;2.7579999;1.811;1.75;1.425;1.133;1.715;1.14;1.5599999;0.68;1.418;2.8889999;2.5669999;1.653;1.497;0.791;0.88;1.5779999;0.818;0.912;2.076;2.099;2.5350001;2.858;2.7690001;2.575;2.348;2.9990001;1.694;1.766
2.0510001;1.919;1.314;1.2589999;1.6390001;0.428;0.336;0.865;0.321;0.4;0.346;0.864;0.346;0.301;0.535;1.678;1.623;2.056;1.397;1.4859999;1.153;1.281;2.359;1.768;1.8710001;2.2290001;1.077;1.803;1.204;1.244;0.55;0.858;1.461;0.782;1.228;0.672;1.251;0.963;1.344;0.991;2.388;1.544;1.671;2.0669999;2.0810001;1.752;1.767;2.177
2.096;1.794;1.454;2.3110001;1.085;0.328;0.275;0.688;0.473;0.269;0.847;0.311;0.243;0.85;0.338;0.617;1.848;2.523;3.2820001;2.0009999;2.3599999;3.217;1.465;1.6569999;1.658;2.072;2.5020001;1.8279999;2.7939999;1.801;2.8410001;1.692;1.387;1.152;0.905;1.7640001;1.3660001;1.62;1.04;1.663;1.177;1.903;1.789;3.477;3.1159999;3.119;2.4230001;1.9220001
1.643;1.099;0.542;1.37;0.916;0.552;0.878;0.391;0.507;0.997;0.337;0.397;0.359;0.927;0.334;0.371;1.164;0.492;0.618;1.925;1.0549999;2.099;2.1919999;0.939;0.624;2.2939999;1.722;1.138;1.955;0.757;1.104;0.381;0.985;0.512;0.386;2.1819999;0.88;0.728;1.286;0.674;1.066;1.015;1.242;1.67;1.827;1.258;1.211;1.998
1.705;1.3839999;1.507;1.115;1.22;0.929;0.863;0.541;0.698;1.0140001;0.495;0.496;1.005;0.534;0.501;0.815;0.763;0.741;1.58;0.875;1.153;1.263;1.569;1.929;2.744;2.118;1.8;0.425;1.225;0.395;1.128;0.506;0.64;0.661;0.322;0.998;1.2309999;0.534;1.649;1.095;1.477;1.9529999;2.22;3.1589999;2.424;2.306;2.573;2.2249999
2.1170001;1.5930001;0.521;0.706;1.433;0.257;0.29;0.291;0.949;0.274;0.265;0.834;0.27;0.328;0.725;0.274;0.694;2.5380001;2.5880001;2.9909999;2.8429999;1.1109999;2.527;1.114;2.408;1.432;1.87;1.849;1.572;1.845;2.221;1.65;1.08;1.0599999;0.626;0.977;1.15;1.1339999;0.693;0.504;0.883;0.527;1.5420001;1.451;1.549;1.062;1.201;1.8710001
1.045;1.056;0.824;0.699;1.381;0.287;0.276;0.32;0.916;0.3;0.233;0.559;0.5;0.327;0.289;1.027;1.212;2.52;1.175;1.707;0.657;1.296;0.944;1.777;1.8890001;1.846;2.756;2.398;2.816;2.98;1.891;0.879;1.249;0.541;0.989;0.342;1.826;2.1059999;1.536;2.0710001;1.143;2.0480001;1.618;2.9660001;1.761;2.1210001;2.052;1.858
1.899;0.847;0.468;1.138;0.877;0.276;0.341;0.722;0.456;0.393;0.671;0.282;0.333;0.786;0.305;0.242;0.9;1.7869999;2.026;2.063;1.6339999;1.0369999;1.865;0.772;1.641;0.648;1.342;0.568;0.998;1.577;1.551;2.0179999;0.9;1.171;0.464;0.532;1.533;0.976;1.497;1.182;1.624;1.814;2.6789999;2.6289999;2.8280001;2.1010001;2.158;2.1170001
2.6240001;2.1199999;1.7359999;1.362;0.955;0.327;0.97;0.37;0.543;0.338;1.165;0.335;0.379;0.384;0.343;1.017;0.421;1.283;2.526;2.401;3.132;0.976;2.1199999;1.2589999;1.908;3.0550001;1.4450001;1.1720001;2.4389999;2.2850001;1.891;0.928;1.262;0.426;0.411;1.094;0.436;0.426;2.227;1.253;2.5009999;1.321;1.899;2.622;1.899;2.3099999;1.758;1.74
1.973;1.933;1.318;1.487;1.892;0.39;0.611;0.714;0.492;0.329;0.856;0.364;0.341;0.938;0.306;0.349;0.418;1.727;2.2449999;1.76;2.5239999;1.929;2.063;1.5880001;1.279;0.945;2.3310001;0.624;1.2539999;1.291;1.67;1.224;1.098;0.423;0.946;0.622;0.821;1.415;1.359;2.2490001;1.846;1.373;1.9630001;2.632;1.7539999;2.3280001;1.8049999;1.7920001
2.3340001;1.679;1.322;1.785;1.9809999;1.168;1.14;1.679;1.086;0.387;0.877;0.443;0.351;0.88;0.354;0.376;0.945;0.366;0.37;0.843;0.491;0.373;0.758;1.187;0.584;1.16;0.891;2.036;0.539;1.5319999;1.976;0.908;0.261;0.989;0.319;1.71;1.1210001;1.457;1.599;1.878;2.0120001;2.2980001;1.813;2.105;2.299;1.72;1.902;2.3399999
1.8200001;1.663;1.973;1.526;1.689;1.178;1.505;0.275;0.471;0.9;0.248;0.34;0.697;0.478;0.278;0.249;0.856;0.302;0.287;1.123;0.701;0.811;1.599;0.694;0.842;1.776;1.484;0.722;1.432;0.751;1.3200001;0.678;0.699;2.013;2.0829999;1.398;0.844;1.492;0.74;1.79;1.756;2.737;2.4460001;3.3970001;2.135;2.04;2.7279999;1.905
1.881;1.8150001;2.0899999;1.6619999;1.8430001;1.275;1.8430001;1.285;0.857;0.826;0.271;0.271;0.914;0.292;0.285;1.109;1.807;0.976;0.686;1.545;0.785;2.223;1.7079999;1.257;2.786;2.6760001;2.013;2.4230001;1.395;1.368;0.796;0.967;0.765;0.383;0.964;0.411;0.802;0.556;0.521;0.828;1.188;0.893;1.3200001;2.2130001;1.316;1.268;1.858;1.3049999
1.589;2.2179999;2.2060001;1.71;2.5090001;1.387;1.198;1.704;1.615;0.452;0.282;0.763;0.339;0.234;0.557;0.636;0.943;2.526;2.1889999;2.2119999;3.4779999;3.325;1.687;1.9170001;0.895;1.904;1.788;2.5139999;1.591;2.701;2.2190001;2.8210001;2.8559999;1.591;1.738;0.998;1.355;1.216;0.899;3.556;2.654;2.9419999;2.902;2.4349999;2.1570001;1.671;2.4059999;1.66
1.684;2.181;1.187;1.296;1.632;0.245;0.313;0.291;1.03;0.265;0.264;0.642;0.497;0.284;0.248;0.911;1.237;2.175;0.875;2.036;2.681;1.75;2.0380001;2.0550001;0.899;1.609;1.433;2.0039999;1.035;1.668;1.517;2.428;1.572;0.941;1.5420001;0.658;0.832;1.34;1.221;1.48;2.033;1.23;1.704;2.47;1.692;1.582;2.201;1.217
